time_ms,phase,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
98131,3,175.2,178.2,163.4,58,64
98181,3,176.7,163.4,178.2,62,61
98231,3,178.2,163.4,193.1,63,58
98281,3,179.7,178.2,163.4,62,63
98331,3,181.2,163.4,163.4,66,65
98381,3,182.7,178.2,178.2,64,62
98431,3,184.2,178.2,178.2,65,62
98481,3,185.6,193.1,178.2,61,64
98531,3,187.1,178.2,178.2,65,64
98581,3,188.6,178.2,178.2,65,65
98631,3,190.1,178.2,178.2,66,66
98681,3,191.6,178.2,193.1,68,63
98731,3,193.1,207.9,193.1,61,64
98781,3,194.6,178.2,178.2,67,69
98831,3,196.0,178.2,193.1,70,65
98881,3,197.5,193.1,193.1,67,66
98931,3,199.0,207.9,193.1,64,66
98981,3,200.5,193.1,193.1,68,67
99031,3,202.0,193.1,193.1,68,69
99081,3,203.5,193.1,193.1,68,70
99131,3,204.9,178.2,207.9,75,65
99181,3,206.4,207.9,193.1,69,69
99231,3,207.9,193.1,193.1,73,71
99281,3,209.4,207.9,207.9,72,66
99331,3,210.9,207.9,193.1,72,71
99381,3,212.4,207.9,193.1,72,73
99431,3,213.9,222.8,193.1,69,74
99481,3,215.3,193.1,207.9,75,73
99531,3,216.8,207.9,207.9,73,73
99581,3,218.3,207.9,207.9,74,74
99631,3,219.8,207.9,207.9,77,74
99681,3,221.3,222.8,207.9,73,75
99731,4,222.8,222.8,222.8,73,73
99781,4,222.8,207.9,207.9,77,76
99831,4,222.8,222.8,222.8,75,72
99881,4,222.8,222.8,222.8,72,76
99931,4,222.8,193.1,207.9,81,79
99981,4,222.8,222.8,237.6,76,70
100031,4,222.8,222.8,207.9,77,76
100081,4,222.8,222.8,207.9,76,78
100131,4,222.8,222.8,237.6,75,73
100181,4,222.8,207.9,207.9,80,78
100231,4,222.8,222.8,222.8,77,75
100281,4,222.8,222.8,222.8,76,76
100331,4,222.8,237.6,207.9,73,79
100381,4,222.8,207.9,222.8,81,75
100431,4,222.8,222.8,207.9,79,77
100481,4,222.8,222.8,222.8,78,76
100531,4,222.8,237.6,207.9,73,81
100581,4,222.8,207.9,222.8,79,78
100631,4,222.8,222.8,222.8,77,78
100681,4,222.8,237.6,237.6,72,75
100731,4,222.8,207.9,222.8,79,78
100781,4,222.8,222.8,222.8,77,77
100831,4,222.8,222.8,222.8,77,76
100881,4,222.8,222.8,222.8,77,76
100931,4,222.8,222.8,222.8,77,77
100981,4,222.8,222.8,222.8,77,77
101031,4,222.8,222.8,222.8,77,76
101081,4,222.8,222.8,222.8,77,76
101131,4,222.8,222.8,207.9,78,79
101181,4,222.8,222.8,237.6,77,74
101231,4,222.8,222.8,222.8,76,77
101281,4,222.8,222.8,222.8,77,77
101331,4,222.8,207.9,222.8,81,77
101381,4,222.8,222.8,222.8,77,77
101431,4,222.8,222.8,222.8,77,77
101481,4,222.8,207.9,222.8,82,76
101531,4,222.8,237.6,222.8,73,78
101581,4,222.8,207.9,222.8,80,78
101631,4,222.8,222.8,237.6,78,74
101681,4,222.8,222.8,222.8,79,76
101731,4,222.8,222.8,207.9,80,78
101781,4,222.8,237.6,222.8,75,76
101831,4,222.8,222.8,222.8,77,77
101881,4,222.8,222.8,222.8,77,77
101931,4,222.8,222.8,222.8,78,76
101981,4,222.8,222.8,222.8,78,76
102031,4,222.8,222.8,222.8,78,76
102081,4,222.8,222.8,222.8,76,78
102131,4,222.8,222.8,237.6,78,73
102181,4,222.8,207.9,207.9,82,79
102231,4,222.8,237.6,222.8,75,76
102281,4,222.8,237.6,222.8,73,78
102331,4,222.8,207.9,222.8,80,78
102381,4,222.8,207.9,222.8,82,76
102431,4,222.8,237.6,222.8,77,74
102481,4,222.8,222.8,222.8,78,76
102531,4,222.8,237.6,222.8,76,75
102581,4,222.8,222.8,207.9,78,79
102631,4,222.8,222.8,222.8,77,77
102681,4,222.8,222.8,222.8,77,77
102731,4,222.8,222.8,222.8,78,76
102781,4,222.8,222.8,207.9,78,80
102831,4,222.8,222.8,222.8,71,84
102881,4,222.8,207.9,237.6,77,78
102931,4,222.8,222.8,237.6,76,75
102981,4,222.8,207.9,222.8,82,76
103031,4,222.8,222.8,222.8,77,78
103081,4,222.8,237.6,237.6,76,71
103131,4,222.8,207.9,222.8,82,75
103181,4,222.8,222.8,207.9,79,79
103231,4,222.8,222.8,222.8,81,74
103281,4,222.8,237.6,222.8,76,75
103331,4,222.8,222.8,207.9,78,80
103381,4,222.8,222.8,222.8,77,78
103431,4,222.8,222.8,237.6,77,74
103481,4,222.8,222.8,222.8,78,76
103531,4,222.8,222.8,207.9,78,80
103581,4,222.8,222.8,237.6,78,73
103631,4,222.8,237.6,222.8,75,75
103681,4,222.8,222.8,222.8,78,76
103731,5,222.8,222.8,207.9,77,81
103781,5,221.3,222.8,237.6,76,74
103831,5,219.8,222.8,222.8,76,75
103881,5,218.3,222.8,222.8,76,75
103931,5,216.8,222.8,222.8,75,75
103981,5,215.3,207.9,237.6,78,70
104031,5,213.9,222.8,193.1,77,77
104081,5,212.4,222.8,207.9,74,76
104131,5,210.9,222.8,222.8,73,72
104181,5,209.4,222.8,207.9,71,76
104231,5,207.9,193.1,222.8,77,73
104281,5,206.4,222.8,207.9,69,75
104331,5,204.9,207.9,222.8,71,72
104381,5,203.5,193.1,222.8,75,70
104431,5,202.0,207.9,207.9,73,71
104481,5,200.5,207.9,207.9,73,69
104531,5,199.0,207.9,207.9,71,70
104581,5,197.5,207.9,193.1,72,71
104631,5,196.0,207.9,193.1,71,71
104681,5,194.6,207.9,207.9,69,68
104731,5,193.1,193.1,193.1,73,69
104781,5,191.6,207.9,193.1,67,71
104831,5,190.1,193.1,193.1,70,70
104881,5,188.6,193.1,207.9,69,66
104931,5,187.1,207.9,193.1,66,67
104981,5,185.6,193.1,193.1,67,68
105031,5,184.2,178.2,193.1,71,66
105081,5,182.7,193.1,193.1,68,64
105131,5,181.2,193.1,178.2,66,68
105181,5,179.7,178.2,178.2,69,68
105231,5,178.2,193.1,193.1,65,63
105281,5,176.7,178.2,193.1,66,63
105331,5,175.2,193.1,178.2,63,65
105381,5,173.8,178.2,178.2,66,64
105431,5,172.3,178.2,193.1,64,60
105481,5,170.8,178.2,163.4,65,66
105531,5,169.3,178.2,178.2,63,62
105581,5,167.8,178.2,178.2,63,61
105631,5,166.3,178.2,178.2,63,59
105681,5,164.8,178.2,163.4,62,62
105731,5,163.4,178.2,178.2,61,58
105781,5,161.9,178.2,163.4,60,60
105831,5,160.4,163.4,163.4,62,60
105881,5,158.9,178.2,163.4,57,60
105931,5,157.4,163.4,163.4,58,61
105981,5,155.9,148.5,163.4,62,60
106031,5,154.5,163.4,163.4,59,58
106081,5,153.0,163.4,178.2,58,54
106131,5,151.5,148.5,148.5,60,60
106181,5,150.0,163.4,148.5,56,60
106231,6,148.5,148.5,163.4,59,56
106281,6,147.0,148.5,163.4,59,54
106331,6,145.5,163.4,148.5,55,56
106381,6,144.1,148.5,148.5,57,56
106431,6,142.6,133.7,148.5,60,55
106481,6,141.1,163.4,148.5,54,53
106531,6,139.6,148.5,133.7,55,57
106581,6,138.1,148.5,148.5,54,54
106631,6,136.6,133.7,148.5,58,52
106681,6,135.1,148.5,148.5,53,51
106731,6,133.7,148.5,133.7,53,53
106781,6,132.2,133.7,148.5,54,51
106831,6,130.7,148.5,133.7,51,52
106881,6,129.2,133.7,133.7,52,53
106931,6,127.7,133.7,133.7,52,52
106981,6,126.2,133.7,148.5,52,47
107031,6,124.7,133.7,133.7,52,48
107081,6,123.3,133.7,118.8,51,51
107131,6,121.8,133.7,133.7,49,48
107181,6,120.3,133.7,133.7,48,47
107231,6,118.8,133.7,118.8,48,49
107281,6,117.3,118.8,118.8,49,50
107331,6,115.8,118.8,133.7,49,45
107381,6,114.4,133.7,133.7,45,43
107431,6,112.9,118.8,118.8,47,46
107481,6,111.4,118.8,118.8,47,45
107531,6,109.9,118.8,104.0,46,48
107581,6,108.4,118.8,118.8,46,44
107631,6,106.9,118.8,118.8,45,42
107681,6,105.4,118.8,104.0,44,45
107731,6,104.0,104.0,104.0,46,45
107781,6,102.5,104.0,104.0,46,45
107831,6,101.0,104.0,118.8,46,40
107881,6,99.5,118.8,104.0,42,43
107931,6,98.0,104.0,104.0,44,42
107981,6,96.5,104.0,104.0,43,41
108031,6,95.0,104.0,104.0,42,41
108081,6,93.6,89.1,104.0,45,41
108131,6,92.1,104.0,104.0,41,39
108181,6,90.6,104.0,104.0,41,38
108231,6,89.1,104.0,104.0,40,36
108281,6,87.6,104.0,89.1,39,39
108331,6,86.1,89.1,89.1,41,39
108381,6,84.7,89.1,89.1,39,39
108431,6,83.2,74.3,104.0,43,35
108481,6,81.7,104.0,89.1,37,35
108531,6,80.2,89.1,89.1,40,34
108581,6,78.7,104.0,74.3,35,37
108631,6,77.2,89.1,74.3,36,38
108681,6,75.7,74.3,74.3,38,38
108731,6,74.3,74.3,89.1,38,34
108781,6,72.8,74.3,89.1,38,33
108831,6,71.3,89.1,74.3,36,32
108881,6,69.8,89.1,44.6,36,39
108931,6,68.3,104.0,74.3,28,34
108981,6,66.8,59.4,74.3,36,35
109031,6,65.3,74.3,74.3,33,33
109081,6,63.9,74.3,74.3,33,32
109131,6,62.4,74.3,74.3,32,31
109181,6,60.9,74.3,59.4,31,34
109231,6,59.4,59.4,44.6,34,36
109281,6,57.9,74.3,59.4,30,33
109331,6,56.4,74.3,74.3,28,30
109381,6,54.9,59.4,59.4,31,32
109431,6,53.5,59.4,74.3,30,28
109481,6,52.0,59.4,59.4,30,30
109531,6,50.5,59.4,59.4,29,29
109581,6,49.0,59.4,59.4,28,28
109631,6,47.5,44.6,44.6,31,31
109681,6,46.0,59.4,59.4,26,27
109731,6,44.6,59.4,44.6,25,30
109781,6,43.1,44.6,59.4,28,26
109831,6,41.6,59.4,74.3,23,21
109881,6,40.1,44.6,44.6,26,26
109931,6,38.6,44.6,59.4,25,22
109981,6,37.1,59.4,44.6,22,23
110031,6,35.6,44.6,29.7,24,26
110081,6,34.2,29.7,44.6,26,24
110131,6,32.7,44.6,44.6,23,22
110181,6,31.2,29.7,29.7,25,25
110231,6,29.7,29.7,29.7,24,25
110281,6,28.2,29.7,44.6,23,22
110331,6,26.7,14.9,29.7,28,23
110381,6,25.2,29.7,29.7,23,24
110431,6,23.8,29.7,44.6,22,20
110481,6,22.3,29.7,29.7,21,22
110531,6,20.8,29.7,44.6,20,20
110581,6,19.3,14.9,29.7,23,20
110631,6,17.8,14.9,0.0,26,24
110681,6,16.3,29.7,14.9,20,24
110731,6,14.9,14.9,14.9,25,20
110781,6,13.4,29.7,29.7,20,20
110831,6,11.9,29.7,0.0,21,20
110881,6,10.4,0.0,0.0,24,24
110931,6,8.9,0.0,14.9,22,23
110981,6,7.4,0.0,14.9,24,20
111031,6,5.9,0.0,0.0,25,22
111081,6,4.5,0.0,0.0,24,22
111131,6,3.0,0.0,0.0,24,22
111181,6,1.5,0.0,0.0,24,22
111231,0,0.0,0.0,0.0,24,22
111281,0,0.0,0.0,0.0,24,22
111331,0,0.0,0.0,0.0,24,22
111381,0,0.0,0.0,0.0,24,22
111431,0,0.0,0.0,0.0,24,22
111481,0,0.0,0.0,0.0,24,22
111531,0,0.0,0.0,0.0,24,22
111581,0,0.0,0.0,0.0,24,22
111631,0,0.0,0.0,0.0,24,22
111681,0,0.0,0.0,0.0,24,22
111731,0,0.0,0.0,0.0,24,22
111781,0,0.0,0.0,0.0,24,22
111831,0,0.0,0.0,0.0,24,22
111881,0,0.0,0.0,0.0,24,22
111931,0,0.0,0.0,0.0,24,22
111981,0,0.0,0.0,0.0,24,21
112031,0,0.0,0.0,0.0,24,21
112081,0,0.0,0.0,0.0,24,21
112131,0,0.0,0.0,0.0,24,21
112181,0,0.0,0.0,0.0,24,21
112231,0,0.0,0.0,0.0,24,21
112281,0,0.0,0.0,0.0,24,21
112331,0,0.0,0.0,0.0,24,21
112381,0,0.0,0.0,0.0,24,21
112431,0,0.0,0.0,0.0,24,21
112481,0,0.0,0.0,0.0,24,21
112531,0,0.0,0.0,0.0,24,21
112581,0,0.0,0.0,0.0,24,21
112631,0,0.0,0.0,0.0,24,21
112681,0,0.0,0.0,0.0,24,21
112731,0,0.0,0.0,0.0,24,21
112781,0,0.0,0.0,0.0,24,21
112831,0,0.0,0.0,0.0,24,21
112881,0,0.0,0.0,0.0,24,21
112931,0,0.0,0.0,0.0,24,21
112981,0,0.0,0.0,0.0,24,21
113031,0,0.0,0.0,0.0,24,21
113081,0,0.0,0.0,0.0,24,21
113131,0,0.0,0.0,0.0,24,21
113181,0,0.0,0.0,0.0,24,21
113231,0,0.0,0.0,0.0,24,21
113281,0,0.0,0.0,0.0,24,21
113331,0,0.0,0.0,0.0,24,21
113381,0,0.0,0.0,0.0,24,21
113431,0,0.0,0.0,0.0,24,21
113481,0,0.0,0.0,0.0,24,21
113531,0,0.0,0.0,0.0,24,21
113581,0,0.0,0.0,0.0,24,21
113631,0,0.0,0.0,0.0,24,21
113681,0,0.0,0.0,0.0,24,21
113731,0,0.0,0.0,0.0,25,21
113781,0,0.0,0.0,0.0,25,21
113831,0,0.0,0.0,0.0,25,21
113881,0,0.0,0.0,0.0,25,21
113931,0,0.0,0.0,0.0,25,21
113981,0,0.0,0.0,0.0,25,21
114031,0,0.0,0.0,0.0,25,21
114081,0,0.0,0.0,0.0,25,21
114131,0,0.0,0.0,0.0,25,21
114181,0,0.0,0.0,0.0,25,21
114231,0,0.0,0.0,0.0,25,21
114281,0,0.0,0.0,0.0,25,21
114331,0,0.0,0.0,0.0,25,21
114381,0,0.0,0.0,0.0,25,21
114431,0,0.0,0.0,0.0,25,21
114481,0,0.0,0.0,0.0,25,21
114531,0,0.0,0.0,0.0,25,21
114581,0,0.0,0.0,0.0,25,21
114631,0,0.0,0.0,0.0,25,21
114681,0,0.0,0.0,0.0,25,21
114731,0,0.0,0.0,0.0,25,21
114781,0,0.0,0.0,0.0,25,21
114831,0,0.0,0.0,0.0,25,21
114881,0,0.0,0.0,0.0,25,20
114931,0,0.0,0.0,0.0,25,20
114981,0,0.0,0.0,0.0,25,21
115031,0,0.0,0.0,0.0,25,20
115081,0,0.0,0.0,0.0,25,20
115131,0,0.0,0.0,0.0,25,20
115181,0,0.0,0.0,0.0,25,20
115231,1,0.0,0.0,0.0,25,20
115281,1,1.5,0.0,0.0,25,21
115331,1,3.0,0.0,0.0,26,21
115381,1,4.5,0.0,0.0,26,22
115431,1,5.9,0.0,0.0,27,22
115481,1,7.4,0.0,0.0,28,23
115531,1,8.9,0.0,0.0,29,24
115581,1,10.4,0.0,0.0,30,25
115631,1,11.9,0.0,0.0,30,26
115681,1,13.4,0.0,0.0,31,27
115731,1,14.9,0.0,0.0,33,28
115781,1,16.3,0.0,0.0,34,29
115831,1,17.8,0.0,0.0,35,30
115881,1,19.3,0.0,0.0,36,31
115931,1,20.8,0.0,0.0,38,33
115981,1,22.3,0.0,0.0,39,34
116031,1,23.8,0.0,0.0,41,36
116081,1,25.2,0.0,0.0,43,37
116131,1,26.7,0.0,0.0,44,39
116181,1,28.2,0.0,0.0,46,41
116231,1,29.7,0.0,0.0,48,43
116281,1,31.2,59.4,0.0,39,41
116331,1,32.7,89.1,0.0,31,42
116381,1,34.2,59.4,0.0,35,45
116431,1,35.6,59.4,14.9,35,42
116481,1,37.1,59.4,44.6,31,40
116531,1,38.6,59.4,74.3,30,32
116581,1,40.1,59.4,59.4,29,34
116631,1,41.6,74.3,74.3,25,29
116681,1,43.1,59.4,74.3,26,30
116731,1,44.6,59.4,59.4,26,32
116781,1,46.0,44.6,59.4,30,31
116831,1,47.5,59.4,74.3,27,26
116881,1,49.0,59.4,44.6,27,33
116931,1,50.5,44.6,59.4,28,32
116981,1,52.0,44.6,59.4,29,32
117031,1,53.5,44.6,89.1,30,24
117081,1,54.9,44.6,59.4,32,29
117131,1,56.4,59.4,59.4,29,29
117181,1,57.9,59.4,59.4,30,28
117231,1,59.4,59.4,44.6,31,32
117281,1,60.9,59.4,44.6,32,32
117331,1,62.4,59.4,44.6,32,34
117381,1,63.9,74.3,59.4,29,32
117431,1,65.3,59.4,59.4,31,33
117481,1,66.8,59.4,59.4,31,35
117531,1,68.3,59.4,74.3,31,33
117581,1,69.8,44.6,74.3,37,32
117631,1,71.3,59.4,74.3,36,31
117681,1,72.8,74.3,59.4,34,34
117731,1,74.3,59.4,59.4,37,36
117781,1,75.7,74.3,74.3,34,34
117831,1,77.2,74.3,74.3,35,34
117881,1,78.7,74.3,74.3,35,35
117931,1,80.2,74.3,74.3,36,35
117981,1,81.7,74.3,74.3,37,35
118031,1,83.2,89.1,89.1,34,32
118081,1,84.7,74.3,59.4,37,41
118131,1,86.1,59.4,89.1,41,35
118181,1,87.6,89.1,89.1,37,34
118231,1,89.1,89.1,74.3,37,38
118281,1,90.6,89.1,74.3,38,39
118331,1,92.1,89.1,89.1,38,37
118381,1,93.6,89.1,89.1,39,38
118431,1,95.0,89.1,89.1,39,38
118481,1,96.5,89.1,89.1,40,39
118531,1,98.0,89.1,89.1,41,39
118581,1,99.5,89.1,89.1,42,40
118631,1,101.0,104.0,89.1,39,41
118681,1,102.5,89.1,104.0,43,39
118731,1,104.0,89.1,89.1,44,43
118781,1,105.4,104.0,89.1,41,44
118831,1,106.9,104.0,104.0,41,42
118881,1,108.4,89.1,104.0,46,42
118931,1,109.9,104.0,104.0,44,42
118981,1,111.4,104.0,104.0,45,43
119031,1,112.9,118.8,104.0,41,44
119081,1,114.4,89.1,104.0,49,45
119131,1,115.8,118.8,118.8,43,42
119181,1,117.3,104.0,104.0,48,45
119231,1,118.8,118.8,104.0,45,47
119281,1,120.3,104.0,118.8,49,44
119331,1,121.8,118.8,118.8,47,44
119381,1,123.3,133.7,118.8,44,45
119431,1,124.7,118.8,118.8,47,46
119481,1,126.2,104.0,118.8,52,46
119531,1,127.7,133.7,118.8,46,47
119581,1,129.2,118.8,118.8,49,48
119631,1,130.7,118.8,118.8,50,49
119681,1,132.2,118.8,133.7,52,46
119731,1,133.7,133.7,118.8,50,49
119781,1,135.1,118.8,118.8,54,50
119831,1,136.6,148.5,118.8,47,52
119881,1,138.1,118.8,133.7,53,51
119931,1,139.6,133.7,133.7,52,51
119981,1,141.1,133.7,133.7,53,51
120031,1,142.6,133.7,133.7,53,52
120081,1,144.1,133.7,133.7,54,53
120131,1,145.5,148.5,133.7,52,53
120181,1,147.0,133.7,133.7,55,55
120231,2,148.5,133.7,133.7,55,57
120281,2,148.5,133.7,148.5,56,54
120331,2,148.5,148.5,163.4,56,48
120381,2,148.5,148.5,148.5,54,52
120431,2,148.5,148.5,133.7,55,55
120481,2,148.5,148.5,133.7,54,57
120531,2,148.5,148.5,148.5,54,54
120581,2,148.5,133.7,148.5,58,54
120631,2,148.5,148.5,133.7,55,57
120681,2,148.5,148.5,148.5,54,55
120731,2,148.5,133.7,148.5,59,55
120781,2,148.5,148.5,148.5,54,56
120831,2,148.5,133.7,163.4,61,50
120881,2,148.5,148.5,133.7,59,55
120931,2,148.5,163.4,133.7,54,57
120981,2,148.5,148.5,148.5,56,55
121031,2,148.5,148.5,148.5,57,54
121081,2,148.5,148.5,148.5,56,55
121131,2,148.5,163.4,148.5,54,54
121181,2,148.5,148.5,133.7,56,58
121231,2,148.5,133.7,148.5,59,55
121281,2,148.5,148.5,148.5,57,55
121331,2,148.5,163.4,148.5,53,55
121381,2,148.5,148.5,148.5,55,56
121431,2,148.5,133.7,148.5,58,57
121481,2,148.5,133.7,163.4,60,51
121531,2,148.5,163.4,148.5,55,53
121581,2,148.5,163.4,133.7,54,57
121631,2,148.5,148.5,148.5,56,55
121681,2,148.5,148.5,148.5,56,55
121731,2,148.5,148.5,133.7,58,57
121781,2,148.5,163.4,148.5,53,55
121831,2,148.5,148.5,148.5,55,56
121881,2,148.5,148.5,148.5,55,56
121931,2,148.5,133.7,148.5,59,55
121981,2,148.5,148.5,148.5,57,55
122031,2,148.5,163.4,148.5,53,55
122081,2,148.5,133.7,133.7,58,60
122131,2,148.5,148.5,163.4,56,52
122181,2,148.5,148.5,163.4,56,52
122231,2,148.5,148.5,148.5,57,54
122281,2,148.5,133.7,133.7,61,58
122331,2,148.5,163.4,163.4,53,52
122381,2,148.5,148.5,148.5,56,55
122431,2,148.5,133.7,163.4,59,52
122481,2,148.5,148.5,148.5,57,54
122531,2,148.5,133.7,163.4,61,50
122581,2,148.5,163.4,118.8,58,57
122631,2,148.5,163.4,133.7,56,56
122681,2,148.5,163.4,133.7,55,57
122731,2,148.5,163.4,133.7,54,58
122781,2,148.5,148.5,133.7,56,59
122831,2,148.5,148.5,148.5,57,56
122881,2,148.5,163.4,118.8,53,63
122931,2,148.5,148.5,133.7,57,60
122981,2,148.5,163.4,133.7,52,63
123031,2,148.5,148.5,163.4,54,56
123081,2,148.5,133.7,148.5,59,58
123131,2,148.5,163.4,148.5,53,58
123181,2,148.5,148.5,148.5,54,59
123231,2,148.5,133.7,163.4,59,55
123281,2,148.5,163.4,148.5,53,57
123331,2,148.5,148.5,148.5,56,57
123381,2,148.5,133.7,133.7,60,60
123431,2,148.5,148.5,148.5,57,57
123481,2,148.5,163.4,148.5,52,58
123531,2,148.5,133.7,148.5,59,58
123581,2,148.5,148.5,148.5,56,58
123631,2,148.5,148.5,148.5,56,58
123681,2,148.5,148.5,148.5,56,58
123731,2,148.5,148.5,163.4,56,55
123781,2,148.5,148.5,148.5,56,58
123831,2,148.5,148.5,148.5,57,57
123881,2,148.5,163.4,148.5,52,57
123931,2,148.5,148.5,148.5,50,63
123981,2,148.5,104.0,148.5,65,59
124031,2,148.5,148.5,148.5,57,58
124081,2,148.5,163.4,163.4,53,54
124131,2,148.5,148.5,148.5,56,58
124181,2,148.5,133.7,148.5,60,57
124231,3,148.5,163.4,148.5,53,57
124281,3,150.0,148.5,148.5,56,58
124331,3,151.5,148.5,148.5,57,58
124381,3,153.0,148.5,163.4,58,54
124431,3,154.5,148.5,148.5,58,59
124481,3,155.9,163.4,148.5,56,58
124531,3,157.4,148.5,148.5,59,60
124581,3,158.9,148.5,163.4,60,57
124631,3,160.4,163.4,148.5,57,61
124681,3,161.9,148.5,163.4,60,59
124731,3,163.4,163.4,163.4,58,58
124781,3,164.8,148.5,148.5,63,62
124831,3,166.3,178.2,163.4,56,60
124881,3,167.8,163.4,163.4,60,61
124931,3,169.3,148.5,163.4,64,61
124981,3,170.8,178.2,178.2,58,58
125031,3,172.3,163.4,163.4,63,60
125081,3,173.8,163.4,163.4,62,63
125131,3,175.2,163.4,178.2,64,60
125181,3,176.7,163.4,148.5,66,66
125231,3,178.2,193.1,178.2,59,61
125281,3,179.7,163.4,163.4,66,65
125331,3,181.2,178.2,178.2,63,63
125381,3,182.7,178.2,163.4,65,66
125431,3,184.2,193.1,178.2,62,63
125481,3,185.6,178.2,178.2,64,66
125531,3,187.1,163.4,178.2,69,66
125581,3,188.6,178.2,178.2,67,67
125631,3,190.1,193.1,193.1,65,63
125681,3,191.6,178.2,178.2,68,68
125731,3,193.1,178.2,178.2,70,69
125781,3,194.6,207.9,193.1,64,65
125831,3,196.0,193.1,193.1,67,67
125881,3,197.5,178.2,178.2,70,72
125931,3,199.0,178.2,193.1,72,69
125981,3,200.5,193.1,193.1,70,69
126031,3,202.0,193.1,193.1,70,71
126081,3,203.5,207.9,193.1,69,70
126131,3,204.9,193.1,193.1,71,73
126181,3,206.4,207.9,207.9,68,71
126231,3,207.9,178.2,207.9,76,70
126281,3,209.4,207.9,207.9,71,70
126331,3,210.9,207.9,193.1,71,75
126381,3,212.4,193.1,207.9,75,73
126431,3,213.9,207.9,207.9,74,72
126481,3,215.3,222.8,207.9,70,74
126531,3,216.8,207.9,207.9,73,75
126581,3,218.3,193.1,207.9,79,75
126631,3,219.8,222.8,207.9,74,75
126681,3,221.3,222.8,222.8,73,73
126731,4,222.8,207.9,207.9,77,78
126781,4,222.8,207.9,207.9,79,78
126831,4,222.8,222.8,222.8,76,75
126881,4,222.8,222.8,222.8,75,75
126931,4,222.8,207.9,207.9,79,79
126981,4,222.8,222.8,222.8,77,75
127031,4,222.8,222.8,207.9,77,79
127081,4,222.8,222.8,222.8,76,77
127131,4,222.8,207.9,222.8,79,77
127181,4,222.8,222.8,222.8,78,76
127231,4,222.8,222.8,222.8,77,77
127281,4,222.8,222.8,237.6,77,73
127331,4,222.8,222.8,207.9,77,79
127381,4,222.8,222.8,222.8,78,75
127431,4,222.8,222.8,207.9,76,81
127481,4,222.8,222.8,222.8,77,77
127531,4,222.8,222.8,237.6,83,67
127581,4,222.8,222.8,193.1,80,81
127631,4,222.8,222.8,207.9,78,80
127681,4,222.8,222.8,237.6,78,74
127731,4,222.8,222.8,222.8,80,75
127781,4,222.8,237.6,222.8,77,74
127831,4,222.8,222.8,207.9,79,79
127881,4,222.8,207.9,207.9,83,80
127931,4,222.8,237.6,207.9,75,82
127981,4,222.8,207.9,237.6,80,76
128031,4,222.8,222.8,222.8,79,77
128081,4,222.8,222.8,222.8,79,77
128131,4,222.8,222.8,222.8,78,78
128181,4,222.8,222.8,222.8,78,79
128231,4,222.8,222.8,222.8,80,77
128281,4,222.8,222.8,222.8,80,77
128331,4,222.8,237.6,222.8,76,77
128381,4,222.8,222.8,222.8,78,78
128431,4,222.8,222.8,222.8,78,77
128481,4,222.8,222.8,222.8,79,76
128531,4,222.8,237.6,222.8,75,77
128581,4,222.8,222.8,222.8,77,78
128631,4,222.8,222.8,222.8,77,78
128681,4,222.8,207.9,222.8,82,77
128731,4,222.8,222.8,222.8,79,77
128781,4,222.8,237.6,222.8,75,77
128831,4,222.8,222.8,222.8,77,78
128881,4,222.8,222.8,222.8,78,77
128931,4,222.8,222.8,222.8,80,75
128981,4,222.8,222.8,222.8,79,76
129031,4,222.8,222.8,222.8,80,75
129081,4,222.8,237.6,222.8,76,75
129131,4,222.8,237.6,222.8,76,75
129181,4,222.8,222.8,207.9,78,80
129231,4,222.8,222.8,222.8,78,76
129281,4,222.8,222.8,222.8,77,77
129331,4,222.8,222.8,207.9,78,80
129381,4,222.8,207.9,222.8,82,76
129431,4,222.8,237.6,222.8,75,77
129481,4,222.8,222.8,222.8,78,77
129531,4,222.8,207.9,222.8,81,78
129581,4,222.8,222.8,222.8,79,77
129631,4,222.8,237.6,222.8,75,77
129681,4,222.8,222.8,222.8,78,77
129731,4,222.8,207.9,222.8,81,78
129781,4,222.8,222.8,222.8,79,77
129831,4,222.8,222.8,222.8,77,79
129881,4,222.8,222.8,222.8,78,77
129931,4,222.8,237.6,222.8,74,78
129981,4,222.8,207.9,222.8,81,78
130031,4,222.8,222.8,222.8,78,78
130081,4,222.8,222.8,222.8,78,78
130131,4,222.8,222.8,222.8,78,78
130181,4,222.8,222.8,222.8,78,77
130231,4,222.8,237.6,222.8,77,75
130281,4,222.8,222.8,222.8,78,77
130331,4,222.8,222.8,222.8,78,77
130381,4,222.8,237.6,222.8,75,77
130431,4,222.8,222.8,222.8,77,77
130481,4,222.8,207.9,222.8,79,79
130531,4,222.8,222.8,222.8,75,80
130581,4,222.8,207.9,222.8,81,78
130631,4,222.8,222.8,222.8,80,76
130681,4,222.8,222.8,222.8,79,77
130731,5,222.8,222.8,222.8,80,76
130781,5,221.3,237.6,222.8,74,77
130831,5,219.8,237.6,222.8,74,76
130881,5,218.3,207.9,222.8,79,76
130931,5,216.8,222.8,222.8,76,75
130981,5,215.3,222.8,222.8,75,75
131031,5,213.9,222.8,222.8,75,73
131081,5,212.4,222.8,207.9,76,75
131131,5,210.9,222.8,207.9,72,77
131181,5,209.4,207.9,222.8,75,73
131231,5,207.9,207.9,222.8,74,72
131281,5,206.4,207.9,207.9,75,73
